id,prompt,label,type,category,entity,relation,char_len,token_len,token_len_source
ctrlv4_0445,"请回答下面查询。
对象：铁
属性：化学符号
答案：",0,known_controlled_v4,element,铁,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0446,"请回答下面查询。
对象：长度
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,长度,出生国家,26,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0447,"请回答下面查询。
对象：南非
属性：首都
答案：",0,known_controlled_v4,country,南非,首都,24,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0448,"请回答下面查询。
对象：伏尔加河
属性：化学符号
答案：",1,unknown_controlled_v4,river,伏尔加河,化学符号,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0449,"请回答下面查询。
对象：《悲惨世界》
属性：首都
答案：",1,unknown_controlled_v4,book,《悲惨世界》,首都,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0450,"请回答下面查询。
对象：亚里士多德
属性：出生国家
答案：",0,known_controlled_v4,person,亚里士多德,出生国家,29,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0451,"请回答下面查询。
对象：湄公河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,湄公河,主要流经大洲,29,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0452,"请回答下面查询。
对象：R语言
属性：主要设计者
答案：",0,known_controlled_v4,programming_language,R语言,主要设计者,28,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0453,"请回答下面查询。
对象：贝多芬
属性：出生国家
答案：",0,known_controlled_v4,person,贝多芬,出生国家,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0454,"请回答下面查询。
对象：温度
属性：国际单位
答案：",0,known_controlled_v4,physical_quantity,温度,国际单位,26,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0455,"请回答下面查询。
对象：功
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,功,出生国家,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0456,"请回答下面查询。
对象：法国
属性：作者
答案：",1,unknown_controlled_v4,country,法国,作者,24,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0457,"请回答下面查询。
对象：欧洲中央银行
属性：总部所在地
答案：",0,known_controlled_v4,organization,欧洲中央银行,总部所在地,31,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0458,"请回答下面查询。
对象：马纳斯卢峰
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,马纳斯卢峰,主要设计者,30,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0459,"请回答下面查询。
对象：东盟
属性：总部所在地
答案：",0,known_controlled_v4,organization,东盟,总部所在地,27,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0460,"请回答下面查询。
对象：氢气
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,氢气,化学式,25,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0461,"请回答下面查询。
对象：Julia
属性：主要设计者
答案：",0,known_controlled_v4,programming_language,Julia,主要设计者,30,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0462,"请回答下面查询。
对象：硫酸铜
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,硫酸铜,化学式,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0463,"请回答下面查询。
对象：氦
属性：化学符号
答案：",0,known_controlled_v4,element,氦,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0464,"请回答下面查询。
对象：马克思
属性：国际单位
答案：",1,unknown_controlled_v4,person,马克思,国际单位,27,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0465,"请回答下面查询。
对象：硫酸
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,硫酸,化学式,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0466,"请回答下面查询。
对象：伽利略
属性：出生国家
答案：",0,known_controlled_v4,person,伽利略,出生国家,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0467,"请回答下面查询。
对象：TypeScript
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,TypeScript,所在山脉,34,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0468,"请回答下面查询。
对象：光强
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,光强,出生国家,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0469,"请回答下面查询。
对象：碘
属性：主要流经大洲
答案：",1,unknown_controlled_v4,element,碘,主要流经大洲,27,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0470,"请回答下面查询。
对象：肯尼亚
属性：首都
答案：",0,known_controlled_v4,country,肯尼亚,首都,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0471,"请回答下面查询。
对象：贝多芬
属性：国际单位
答案：",1,unknown_controlled_v4,person,贝多芬,国际单位,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0472,"请回答下面查询。
对象：C语言
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,C语言,所在山脉,27,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0473,"请回答下面查询。
对象：加拿大
属性：作者
答案：",1,unknown_controlled_v4,country,加拿大,作者,25,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0474,"请回答下面查询。
对象：Ruby
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,Ruby,所在山脉,28,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0475,"请回答下面查询。
对象：奥里诺科河
属性：化学符号
答案：",1,unknown_controlled_v4,river,奥里诺科河,化学符号,29,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0476,"请回答下面查询。
对象：氨气
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,氨气,化学式,25,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0477,"请回答下面查询。
对象：勃朗峰
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,勃朗峰,主要设计者,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0478,"请回答下面查询。
对象：国际民航组织
属性：化学式
答案：",1,unknown_controlled_v4,organization,国际民航组织,化学式,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0479,"请回答下面查询。
对象：Java
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,Java,所在山脉,28,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0480,"请回答下面查询。
对象：北约
属性：化学式
答案：",1,unknown_controlled_v4,organization,北约,化学式,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0481,"请回答下面查询。
对象：世界贸易组织
属性：化学式
答案：",1,unknown_controlled_v4,organization,世界贸易组织,化学式,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0482,"请回答下面查询。
对象：Dart
属性：主要设计者
答案：",0,known_controlled_v4,programming_language,Dart,主要设计者,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0483,"请回答下面查询。
对象：钠
属性：主要流经大洲
答案：",1,unknown_controlled_v4,element,钠,主要流经大洲,27,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0484,"请回答下面查询。
对象：Pascal
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,Pascal,所在山脉,30,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0485,"请回答下面查询。
对象：富士山
属性：所在山脉
答案：",0,known_controlled_v4,mountain,富士山,所在山脉,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0486,"请回答下面查询。
对象：Erlang
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,Erlang,所在山脉,30,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0487,"请回答下面查询。
对象：洛子峰
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,洛子峰,主要设计者,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0488,"请回答下面查询。
对象：铁
属性：主要流经大洲
答案：",1,unknown_controlled_v4,element,铁,主要流经大洲,27,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0489,"请回答下面查询。
对象：《朝花夕拾》
属性：作者
答案：",0,known_controlled_v4,book,《朝花夕拾》,作者,28,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0490,"请回答下面查询。
对象：尼日利亚
属性：首都
答案：",0,known_controlled_v4,country,尼日利亚,首都,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0491,"请回答下面查询。
对象：加速度
属性：国际单位
答案：",0,known_controlled_v4,physical_quantity,加速度,国际单位,27,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0492,"请回答下面查询。
对象：德国
属性：首都
答案：",0,known_controlled_v4,country,德国,首都,24,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0493,"请回答下面查询。
对象：苏格拉底
属性：出生国家
答案：",0,known_controlled_v4,person,苏格拉底,出生国家,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0494,"请回答下面查询。
对象：卓奥友峰
属性：所在山脉
答案：",0,known_controlled_v4,mountain,卓奥友峰,所在山脉,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0495,"请回答下面查询。
对象：多瑙河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,多瑙河,主要流经大洲,29,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0496,"请回答下面查询。
对象：刚果河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,刚果河,主要流经大洲,29,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0497,"请回答下面查询。
对象：《边城》
属性：作者
答案：",0,known_controlled_v4,book,《边城》,作者,26,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0498,"请回答下面查询。
对象：《小王子》
属性：作者
答案：",0,known_controlled_v4,book,《小王子》,作者,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0499,"请回答下面查询。
对象：国际货币基金组织
属性：化学式
答案：",1,unknown_controlled_v4,organization,国际货币基金组织,化学式,31,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0500,"请回答下面查询。
对象：石油输出国组织
属性：总部所在地
答案：",0,known_controlled_v4,organization,石油输出国组织,总部所在地,32,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0501,"请回答下面查询。
对象：阿姆河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,阿姆河,主要流经大洲,29,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0502,"请回答下面查询。
对象：泰山
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,泰山,主要设计者,27,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0503,"请回答下面查询。
对象：亚洲开发银行
属性：化学式
答案：",1,unknown_controlled_v4,organization,亚洲开发银行,化学式,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0504,"请回答下面查询。
对象：阿姆河
属性：化学符号
答案：",1,unknown_controlled_v4,river,阿姆河,化学符号,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0505,"请回答下面查询。
对象：达芬奇
属性：出生国家
答案：",0,known_controlled_v4,person,达芬奇,出生国家,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0506,"请回答下面查询。
对象：葡萄糖
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,葡萄糖,化学式,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0507,"请回答下面查询。
对象：叶尼塞河
属性：化学符号
答案：",1,unknown_controlled_v4,river,叶尼塞河,化学符号,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0508,"请回答下面查询。
对象：珠江
属性：化学符号
答案：",1,unknown_controlled_v4,river,珠江,化学符号,26,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0509,"请回答下面查询。
对象：特斯拉
属性：国际单位
答案：",1,unknown_controlled_v4,person,特斯拉,国际单位,27,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0510,"请回答下面查询。
对象：氯化钠
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,氯化钠,化学式,26,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0511,"请回答下面查询。
对象：维苏威火山
属性：所在山脉
答案：",0,known_controlled_v4,mountain,维苏威火山,所在山脉,29,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0512,"请回答下面查询。
对象：泰晤士河
属性：化学符号
答案：",1,unknown_controlled_v4,river,泰晤士河,化学符号,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0513,"请回答下面查询。
对象：氯化钾
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,氯化钾,化学式,26,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0514,"请回答下面查询。
对象：角速度
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,角速度,出生国家,27,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0515,"请回答下面查询。
对象：雨果
属性：国际单位
答案：",1,unknown_controlled_v4,person,雨果,国际单位,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0516,"请回答下面查询。
对象：Lua
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,Lua,所在山脉,27,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0517,"请回答下面查询。
对象：国际足联
属性：化学式
答案：",1,unknown_controlled_v4,organization,国际足联,化学式,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0518,"请回答下面查询。
对象：铜
属性：化学符号
答案：",0,known_controlled_v4,element,铜,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0519,"请回答下面查询。
对象：国际足联
属性：总部所在地
答案：",0,known_controlled_v4,organization,国际足联,总部所在地,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0520,"请回答下面查询。
对象：《西游记》
属性：首都
答案：",1,unknown_controlled_v4,book,《西游记》,首都,27,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0521,"请回答下面查询。
对象：叶尼塞河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,叶尼塞河,主要流经大洲,30,22,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0522,"请回答下面查询。
对象：笛卡尔
属性：出生国家
答案：",0,known_controlled_v4,person,笛卡尔,出生国家,27,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0523,"请回答下面查询。
对象：铜
属性：主要流经大洲
答案：",1,unknown_controlled_v4,element,铜,主要流经大洲,27,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0524,"请回答下面查询。
对象：武夷山
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,武夷山,主要设计者,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0525,"请回答下面查询。
对象：世界自然基金会
属性：总部所在地
答案：",0,known_controlled_v4,organization,世界自然基金会,总部所在地,32,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0526,"请回答下面查询。
对象：尼日利亚
属性：作者
答案：",1,unknown_controlled_v4,country,尼日利亚,作者,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0527,"请回答下面查询。
对象：硼
属性：化学符号
答案：",0,known_controlled_v4,element,硼,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0528,"请回答下面查询。
对象：阿拉伯联盟
属性：总部所在地
答案：",0,known_controlled_v4,organization,阿拉伯联盟,总部所在地,30,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0529,"请回答下面查询。
对象：鄂毕河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,鄂毕河,主要流经大洲,29,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0530,"请回答下面查询。
对象：柏拉图
属性：出生国家
答案：",0,known_controlled_v4,person,柏拉图,出生国家,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0531,"请回答下面查询。
对象：热量
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,热量,出生国家,26,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0532,"请回答下面查询。
对象：氧化铝
属性：总部所在地
答案：",1,unknown_controlled_v4,chemical_compound,氧化铝,总部所在地,28,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0533,"请回答下面查询。
对象：喀喇昆仑山主峰
属性：所在山脉
答案：",0,known_controlled_v4,mountain,喀喇昆仑山主峰,所在山脉,31,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0534,"请回答下面查询。
对象：硫酸铜
属性：总部所在地
答案：",1,unknown_controlled_v4,chemical_compound,硫酸铜,总部所在地,28,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0535,"请回答下面查询。
对象：《围城》
属性：首都
答案：",1,unknown_controlled_v4,book,《围城》,首都,26,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0536,"请回答下面查询。
对象：塞纳河
属性：化学符号
答案：",1,unknown_controlled_v4,river,塞纳河,化学符号,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0537,"请回答下面查询。
对象：世界气象组织
属性：总部所在地
答案：",0,known_controlled_v4,organization,世界气象组织,总部所在地,31,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0538,"请回答下面查询。
对象：牛顿
属性：国际单位
答案：",1,unknown_controlled_v4,person,牛顿,国际单位,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0539,"请回答下面查询。
对象：居里夫人
属性：国际单位
答案：",1,unknown_controlled_v4,person,居里夫人,国际单位,28,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0540,"请回答下面查询。
对象：氧化铝
属性：化学式
答案：",0,known_controlled_v4,chemical_compound,氧化铝,化学式,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0541,"请回答下面查询。
对象：拿破仑
属性：国际单位
答案：",1,unknown_controlled_v4,person,拿破仑,国际单位,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0542,"请回答下面查询。
对象：放射性活度
属性：国际单位
答案：",0,known_controlled_v4,physical_quantity,放射性活度,国际单位,29,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0543,"请回答下面查询。
对象：惠特尼山
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,惠特尼山,主要设计者,29,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0544,"请回答下面查询。
对象：阿空加瓜山
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,阿空加瓜山,主要设计者,30,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0545,"请回答下面查询。
对象：《家》
属性：首都
答案：",1,unknown_controlled_v4,book,《家》,首都,25,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0546,"请回答下面查询。
对象：峨眉山
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,峨眉山,主要设计者,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0547,"请回答下面查询。
对象：《哈姆雷特》
属性：首都
答案：",1,unknown_controlled_v4,book,《哈姆雷特》,首都,28,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0548,"请回答下面查询。
对象：额尔齐斯河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,额尔齐斯河,主要流经大洲,31,23,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0549,"请回答下面查询。
对象：欧洲中央银行
属性：化学式
答案：",1,unknown_controlled_v4,organization,欧洲中央银行,化学式,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0550,"请回答下面查询。
对象：瑞士
属性：首都
答案：",0,known_controlled_v4,country,瑞士,首都,24,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0551,"请回答下面查询。
对象：《边城》
属性：首都
答案：",1,unknown_controlled_v4,book,《边城》,首都,26,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0552,"请回答下面查询。
对象：世界贸易组织
属性：总部所在地
答案：",0,known_controlled_v4,organization,世界贸易组织,总部所在地,31,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0553,"请回答下面查询。
对象：莫扎特
属性：出生国家
答案：",0,known_controlled_v4,person,莫扎特,出生国家,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0554,"请回答下面查询。
对象：氢
属性：化学符号
答案：",0,known_controlled_v4,element,氢,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0555,"请回答下面查询。
对象：《哈姆雷特》
属性：作者
答案：",0,known_controlled_v4,book,《哈姆雷特》,作者,28,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0556,"请回答下面查询。
对象：苏格拉底
属性：国际单位
答案：",1,unknown_controlled_v4,person,苏格拉底,国际单位,28,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0557,"请回答下面查询。
对象：氯化钠
属性：总部所在地
答案：",1,unknown_controlled_v4,chemical_compound,氯化钠,总部所在地,28,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0558,"请回答下面查询。
对象：马卡鲁峰
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,马卡鲁峰,主要设计者,29,20,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0559,"请回答下面查询。
对象：功
属性：国际单位
答案：",0,known_controlled_v4,physical_quantity,功,国际单位,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0560,"请回答下面查询。
对象：波兰
属性：首都
答案：",0,known_controlled_v4,country,波兰,首都,24,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0561,"请回答下面查询。
对象：泰晤士河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,泰晤士河,主要流经大洲,30,22,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0562,"请回答下面查询。
对象：氩
属性：化学符号
答案：",0,known_controlled_v4,element,氩,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0563,"请回答下面查询。
对象：莎士比亚
属性：国际单位
答案：",1,unknown_controlled_v4,person,莎士比亚,国际单位,28,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0564,"请回答下面查询。
对象：《童年》
属性：首都
答案：",1,unknown_controlled_v4,book,《童年》,首都,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0565,"请回答下面查询。
对象：柏拉图
属性：国际单位
答案：",1,unknown_controlled_v4,person,柏拉图,国际单位,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0566,"请回答下面查询。
对象：《复活》
属性：作者
答案：",0,known_controlled_v4,book,《复活》,作者,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0567,"请回答下面查询。
对象：奥林匹斯山
属性：主要设计者
答案：",1,unknown_controlled_v4,mountain,奥林匹斯山,主要设计者,30,19,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0568,"请回答下面查询。
对象：汞
属性：化学符号
答案：",0,known_controlled_v4,element,汞,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0569,"请回答下面查询。
对象：非洲联盟
属性：总部所在地
答案：",0,known_controlled_v4,organization,非洲联盟,总部所在地,29,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0570,"请回答下面查询。
对象：乙酸
属性：总部所在地
答案：",1,unknown_controlled_v4,chemical_compound,乙酸,总部所在地,27,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0571,"请回答下面查询。
对象：泰山
属性：所在山脉
答案：",0,known_controlled_v4,mountain,泰山,所在山脉,26,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0572,"请回答下面查询。
对象：碘
属性：化学符号
答案：",0,known_controlled_v4,element,碘,化学符号,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0573,"请回答下面查询。
对象：阿尔卑斯山主峰
属性：所在山脉
答案：",0,known_controlled_v4,mountain,阿尔卑斯山主峰,所在山脉,31,21,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0574,"请回答下面查询。
对象：二氧化硫
属性：总部所在地
答案：",1,unknown_controlled_v4,chemical_compound,二氧化硫,总部所在地,29,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0575,"请回答下面查询。
对象：巴西
属性：首都
答案：",0,known_controlled_v4,country,巴西,首都,24,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0576,"请回答下面查询。
对象：拉普拉塔河
属性：主要流经大洲
答案：",0,known_controlled_v4,river,拉普拉塔河,主要流经大洲,31,23,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0577,"请回答下面查询。
对象：电感
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,电感,出生国家,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0578,"请回答下面查询。
对象：阿拉伯联盟
属性：化学式
答案：",1,unknown_controlled_v4,organization,阿拉伯联盟,化学式,28,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0579,"请回答下面查询。
对象：电流
属性：出生国家
答案：",1,unknown_controlled_v4,physical_quantity,电流,出生国家,26,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0580,"请回答下面查询。
对象：奥林匹斯山
属性：所在山脉
答案：",0,known_controlled_v4,mountain,奥林匹斯山,所在山脉,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0581,"请回答下面查询。
对象：国际刑警组织
属性：化学式
答案：",1,unknown_controlled_v4,organization,国际刑警组织,化学式,29,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0582,"请回答下面查询。
对象：玉山
属性：所在山脉
答案：",0,known_controlled_v4,mountain,玉山,所在山脉,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0583,"请回答下面查询。
对象：意大利
属性：作者
答案：",1,unknown_controlled_v4,country,意大利,作者,25,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0584,"请回答下面查询。
对象：Fortran
属性：所在山脉
答案：",1,unknown_controlled_v4,programming_language,Fortran,所在山脉,31,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0585,"请回答下面查询。
对象：国际民航组织
属性：总部所在地
答案：",0,known_controlled_v4,organization,国际民航组织,总部所在地,31,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0586,"请回答下面查询。
对象：东盟
属性：化学式
答案：",1,unknown_controlled_v4,organization,东盟,化学式,25,16,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0587,"请回答下面查询。
对象：《复活》
属性：首都
答案：",1,unknown_controlled_v4,book,《复活》,首都,26,17,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0588,"请回答下面查询。
对象：葡萄牙
属性：首都
答案：",0,known_controlled_v4,country,葡萄牙,首都,25,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0589,"请回答下面查询。
对象：俄罗斯
属性：首都
答案：",0,known_controlled_v4,country,俄罗斯,首都,25,15,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0590,"请回答下面查询。
对象：电荷量
属性：国际单位
答案：",0,known_controlled_v4,physical_quantity,电荷量,国际单位,27,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0591,"请回答下面查询。
对象：《百年孤独》
属性：首都
答案：",1,unknown_controlled_v4,book,《百年孤独》,首都,28,18,Qwen/Qwen2.5-0.5B-Instruct
ctrlv4_0592,"请回答下面查询。
对象：安纳布尔纳峰
属性：所在山脉
答案：",0,known_controlled_v4,mountain,安纳布尔纳峰,所在山脉,30,20,Qwen/Qwen2.5-0.5B-Instruct
