id,trace_id,prompt,step_prefix_text,label,label_name,version,problem,step_index,num_steps,error_step_index,error_type,correct_answer,corrupted_answer
pe_v1_0076_corrupted_step2,pe_v1_0076,"题目：计算 17 + 50 + 11。
步骤1：先计算 17 + 50 = 67。
步骤2：再计算 67 + 11 = 79。","题目：计算 17 + 50 + 11。
步骤1：先计算 17 + 50 = 67。
步骤2：再计算 67 + 11 = 79。",1,at_or_after_error,corrupted,计算 17 + 50 + 11。,2,3,2,final_addition_error,78,79
pe_v1_0076_corrupted_step3,pe_v1_0076,"题目：计算 17 + 50 + 11。
步骤1：先计算 17 + 50 = 67。
步骤2：再计算 67 + 11 = 79。
答案：79。","题目：计算 17 + 50 + 11。
步骤1：先计算 17 + 50 = 67。
步骤2：再计算 67 + 11 = 79。
答案：79。",1,at_or_after_error,corrupted,计算 17 + 50 + 11。,3,3,2,final_addition_error,78,79
pe_v1_0077_corrupted_step1,pe_v1_0077,"题目：计算 13 × 8 + 18。
步骤1：先计算 13 × 8 = 104。","题目：计算 13 × 8 + 18。
步骤1：先计算 13 × 8 = 104。",0,before_error,corrupted,计算 13 × 8 + 18。,1,3,2,final_addition_error,122,126
pe_v1_0077_corrupted_step2,pe_v1_0077,"题目：计算 13 × 8 + 18。
步骤1：先计算 13 × 8 = 104。
步骤2：再计算 104 + 18 = 126。","题目：计算 13 × 8 + 18。
步骤1：先计算 13 × 8 = 104。
步骤2：再计算 104 + 18 = 126。",1,at_or_after_error,corrupted,计算 13 × 8 + 18。,2,3,2,final_addition_error,122,126
pe_v1_0077_corrupted_step3,pe_v1_0077,"题目：计算 13 × 8 + 18。
步骤1：先计算 13 × 8 = 104。
步骤2：再计算 104 + 18 = 126。
答案：126。","题目：计算 13 × 8 + 18。
步骤1：先计算 13 × 8 = 104。
步骤2：再计算 104 + 18 = 126。
答案：126。",1,at_or_after_error,corrupted,计算 13 × 8 + 18。,3,3,2,final_addition_error,122,126
pe_v1_0078_corrupted_step1,pe_v1_0078,"题目：计算 (27 + 14) × 5。
步骤1：先计算括号内 27 + 14 = 41。","题目：计算 (27 + 14) × 5。
步骤1：先计算括号内 27 + 14 = 41。",0,before_error,corrupted,计算 (27 + 14) × 5。,1,3,2,final_multiplication_error,205,202
pe_v1_0078_corrupted_step2,pe_v1_0078,"题目：计算 (27 + 14) × 5。
步骤1：先计算括号内 27 + 14 = 41。
步骤2：再计算 41 × 5 = 202。","题目：计算 (27 + 14) × 5。
步骤1：先计算括号内 27 + 14 = 41。
步骤2：再计算 41 × 5 = 202。",1,at_or_after_error,corrupted,计算 (27 + 14) × 5。,2,3,2,final_multiplication_error,205,202
pe_v1_0078_corrupted_step3,pe_v1_0078,"题目：计算 (27 + 14) × 5。
步骤1：先计算括号内 27 + 14 = 41。
步骤2：再计算 41 × 5 = 202。
答案：202。","题目：计算 (27 + 14) × 5。
步骤1：先计算括号内 27 + 14 = 41。
步骤2：再计算 41 × 5 = 202。
答案：202。",1,at_or_after_error,corrupted,计算 (27 + 14) × 5。,3,3,2,final_multiplication_error,205,202
pe_v1_0079_corrupted_step1,pe_v1_0079,"题目：解方程 4x + 22 = 78。
步骤1：两边减去 22，得到 4x = 56。","题目：解方程 4x + 22 = 78。
步骤1：两边减去 22，得到 4x = 56。",0,before_error,corrupted,解方程 4x + 22 = 78。,1,3,2,division_error,14,16
pe_v1_0079_corrupted_step2,pe_v1_0079,"题目：解方程 4x + 22 = 78。
步骤1：两边减去 22，得到 4x = 56。
步骤2：两边除以 4，得到 x = 16。","题目：解方程 4x + 22 = 78。
步骤1：两边减去 22，得到 4x = 56。
步骤2：两边除以 4，得到 x = 16。",1,at_or_after_error,corrupted,解方程 4x + 22 = 78。,2,3,2,division_error,14,16
pe_v1_0079_corrupted_step3,pe_v1_0079,"题目：解方程 4x + 22 = 78。
步骤1：两边减去 22，得到 4x = 56。
步骤2：两边除以 4，得到 x = 16。
答案：x = 16。","题目：解方程 4x + 22 = 78。
步骤1：两边减去 22，得到 4x = 56。
步骤2：两边除以 4，得到 x = 16。
答案：x = 16。",1,at_or_after_error,corrupted,解方程 4x + 22 = 78。,3,3,2,division_error,14,16
pe_v1_0080_corrupted_step1,pe_v1_0080,"题目：计算 52 + 59 + 10。
步骤1：先计算 52 + 59 = 111。","题目：计算 52 + 59 + 10。
步骤1：先计算 52 + 59 = 111。",0,before_error,corrupted,计算 52 + 59 + 10。,1,3,2,final_addition_error,121,118
pe_v1_0080_corrupted_step2,pe_v1_0080,"题目：计算 52 + 59 + 10。
步骤1：先计算 52 + 59 = 111。
步骤2：再计算 111 + 10 = 118。","题目：计算 52 + 59 + 10。
步骤1：先计算 52 + 59 = 111。
步骤2：再计算 111 + 10 = 118。",1,at_or_after_error,corrupted,计算 52 + 59 + 10。,2,3,2,final_addition_error,121,118
pe_v1_0080_corrupted_step3,pe_v1_0080,"题目：计算 52 + 59 + 10。
步骤1：先计算 52 + 59 = 111。
步骤2：再计算 111 + 10 = 118。
答案：118。","题目：计算 52 + 59 + 10。
步骤1：先计算 52 + 59 = 111。
步骤2：再计算 111 + 10 = 118。
答案：118。",1,at_or_after_error,corrupted,计算 52 + 59 + 10。,3,3,2,final_addition_error,121,118
pe_v1_0081_corrupted_step1,pe_v1_0081,"题目：计算 17 × 13 + 41。
步骤1：先计算 17 × 13 = 221。","题目：计算 17 × 13 + 41。
步骤1：先计算 17 × 13 = 221。",0,before_error,corrupted,计算 17 × 13 + 41。,1,3,2,final_addition_error,262,258
pe_v1_0081_corrupted_step2,pe_v1_0081,"题目：计算 17 × 13 + 41。
步骤1：先计算 17 × 13 = 221。
步骤2：再计算 221 + 41 = 258。","题目：计算 17 × 13 + 41。
步骤1：先计算 17 × 13 = 221。
步骤2：再计算 221 + 41 = 258。",1,at_or_after_error,corrupted,计算 17 × 13 + 41。,2,3,2,final_addition_error,262,258
pe_v1_0081_corrupted_step3,pe_v1_0081,"题目：计算 17 × 13 + 41。
步骤1：先计算 17 × 13 = 221。
步骤2：再计算 221 + 41 = 258。
答案：258。","题目：计算 17 × 13 + 41。
步骤1：先计算 17 × 13 = 221。
步骤2：再计算 221 + 41 = 258。
答案：258。",1,at_or_after_error,corrupted,计算 17 × 13 + 41。,3,3,2,final_addition_error,262,258
pe_v1_0082_corrupted_step1,pe_v1_0082,"题目：计算 (7 + 21) × 5。
步骤1：先计算括号内 7 + 21 = 28。","题目：计算 (7 + 21) × 5。
步骤1：先计算括号内 7 + 21 = 28。",0,before_error,corrupted,计算 (7 + 21) × 5。,1,3,2,final_multiplication_error,140,144
pe_v1_0082_corrupted_step2,pe_v1_0082,"题目：计算 (7 + 21) × 5。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 5 = 144。","题目：计算 (7 + 21) × 5。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 5 = 144。",1,at_or_after_error,corrupted,计算 (7 + 21) × 5。,2,3,2,final_multiplication_error,140,144
pe_v1_0082_corrupted_step3,pe_v1_0082,"题目：计算 (7 + 21) × 5。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 5 = 144。
答案：144。","题目：计算 (7 + 21) × 5。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 5 = 144。
答案：144。",1,at_or_after_error,corrupted,计算 (7 + 21) × 5。,3,3,2,final_multiplication_error,140,144
pe_v1_0083_corrupted_step1,pe_v1_0083,"题目：解方程 4x + 25 = 65。
步骤1：两边减去 25，得到 4x = 40。","题目：解方程 4x + 25 = 65。
步骤1：两边减去 25，得到 4x = 40。",0,before_error,corrupted,解方程 4x + 25 = 65。,1,3,2,division_error,10,8
pe_v1_0083_corrupted_step2,pe_v1_0083,"题目：解方程 4x + 25 = 65。
步骤1：两边减去 25，得到 4x = 40。
步骤2：两边除以 4，得到 x = 8。","题目：解方程 4x + 25 = 65。
步骤1：两边减去 25，得到 4x = 40。
步骤2：两边除以 4，得到 x = 8。",1,at_or_after_error,corrupted,解方程 4x + 25 = 65。,2,3,2,division_error,10,8
pe_v1_0083_corrupted_step3,pe_v1_0083,"题目：解方程 4x + 25 = 65。
步骤1：两边减去 25，得到 4x = 40。
步骤2：两边除以 4，得到 x = 8。
答案：x = 8。","题目：解方程 4x + 25 = 65。
步骤1：两边减去 25，得到 4x = 40。
步骤2：两边除以 4，得到 x = 8。
答案：x = 8。",1,at_or_after_error,corrupted,解方程 4x + 25 = 65。,3,3,2,division_error,10,8
pe_v1_0084_corrupted_step1,pe_v1_0084,"题目：计算 43 + 34 + 24。
步骤1：先计算 43 + 34 = 77。","题目：计算 43 + 34 + 24。
步骤1：先计算 43 + 34 = 77。",0,before_error,corrupted,计算 43 + 34 + 24。,1,3,2,final_addition_error,101,99
pe_v1_0084_corrupted_step2,pe_v1_0084,"题目：计算 43 + 34 + 24。
步骤1：先计算 43 + 34 = 77。
步骤2：再计算 77 + 24 = 99。","题目：计算 43 + 34 + 24。
步骤1：先计算 43 + 34 = 77。
步骤2：再计算 77 + 24 = 99。",1,at_or_after_error,corrupted,计算 43 + 34 + 24。,2,3,2,final_addition_error,101,99
pe_v1_0084_corrupted_step3,pe_v1_0084,"题目：计算 43 + 34 + 24。
步骤1：先计算 43 + 34 = 77。
步骤2：再计算 77 + 24 = 99。
答案：99。","题目：计算 43 + 34 + 24。
步骤1：先计算 43 + 34 = 77。
步骤2：再计算 77 + 24 = 99。
答案：99。",1,at_or_after_error,corrupted,计算 43 + 34 + 24。,3,3,2,final_addition_error,101,99
pe_v1_0085_corrupted_step1,pe_v1_0085,"题目：计算 17 × 12 + 50。
步骤1：先计算 17 × 12 = 204。","题目：计算 17 × 12 + 50。
步骤1：先计算 17 × 12 = 204。",0,before_error,corrupted,计算 17 × 12 + 50。,1,3,2,final_addition_error,254,252
pe_v1_0085_corrupted_step2,pe_v1_0085,"题目：计算 17 × 12 + 50。
步骤1：先计算 17 × 12 = 204。
步骤2：再计算 204 + 50 = 252。","题目：计算 17 × 12 + 50。
步骤1：先计算 17 × 12 = 204。
步骤2：再计算 204 + 50 = 252。",1,at_or_after_error,corrupted,计算 17 × 12 + 50。,2,3,2,final_addition_error,254,252
pe_v1_0085_corrupted_step3,pe_v1_0085,"题目：计算 17 × 12 + 50。
步骤1：先计算 17 × 12 = 204。
步骤2：再计算 204 + 50 = 252。
答案：252。","题目：计算 17 × 12 + 50。
步骤1：先计算 17 × 12 = 204。
步骤2：再计算 204 + 50 = 252。
答案：252。",1,at_or_after_error,corrupted,计算 17 × 12 + 50。,3,3,2,final_addition_error,254,252
pe_v1_0086_corrupted_step1,pe_v1_0086,"题目：计算 (24 + 24) × 2。
步骤1：先计算括号内 24 + 24 = 48。","题目：计算 (24 + 24) × 2。
步骤1：先计算括号内 24 + 24 = 48。",0,before_error,corrupted,计算 (24 + 24) × 2。,1,3,2,final_multiplication_error,96,101
pe_v1_0086_corrupted_step2,pe_v1_0086,"题目：计算 (24 + 24) × 2。
步骤1：先计算括号内 24 + 24 = 48。
步骤2：再计算 48 × 2 = 101。","题目：计算 (24 + 24) × 2。
步骤1：先计算括号内 24 + 24 = 48。
步骤2：再计算 48 × 2 = 101。",1,at_or_after_error,corrupted,计算 (24 + 24) × 2。,2,3,2,final_multiplication_error,96,101
pe_v1_0086_corrupted_step3,pe_v1_0086,"题目：计算 (24 + 24) × 2。
步骤1：先计算括号内 24 + 24 = 48。
步骤2：再计算 48 × 2 = 101。
答案：101。","题目：计算 (24 + 24) × 2。
步骤1：先计算括号内 24 + 24 = 48。
步骤2：再计算 48 × 2 = 101。
答案：101。",1,at_or_after_error,corrupted,计算 (24 + 24) × 2。,3,3,2,final_multiplication_error,96,101
pe_v1_0087_corrupted_step1,pe_v1_0087,"题目：解方程 6x + 9 = 123。
步骤1：两边减去 9，得到 6x = 114。","题目：解方程 6x + 9 = 123。
步骤1：两边减去 9，得到 6x = 114。",0,before_error,corrupted,解方程 6x + 9 = 123。,1,3,2,division_error,19,18
pe_v1_0087_corrupted_step2,pe_v1_0087,"题目：解方程 6x + 9 = 123。
步骤1：两边减去 9，得到 6x = 114。
步骤2：两边除以 6，得到 x = 18。","题目：解方程 6x + 9 = 123。
步骤1：两边减去 9，得到 6x = 114。
步骤2：两边除以 6，得到 x = 18。",1,at_or_after_error,corrupted,解方程 6x + 9 = 123。,2,3,2,division_error,19,18
pe_v1_0087_corrupted_step3,pe_v1_0087,"题目：解方程 6x + 9 = 123。
步骤1：两边减去 9，得到 6x = 114。
步骤2：两边除以 6，得到 x = 18。
答案：x = 18。","题目：解方程 6x + 9 = 123。
步骤1：两边减去 9，得到 6x = 114。
步骤2：两边除以 6，得到 x = 18。
答案：x = 18。",1,at_or_after_error,corrupted,解方程 6x + 9 = 123。,3,3,2,division_error,19,18
pe_v1_0088_corrupted_step1,pe_v1_0088,"题目：计算 45 + 18 + 12。
步骤1：先计算 45 + 18 = 63。","题目：计算 45 + 18 + 12。
步骤1：先计算 45 + 18 = 63。",0,before_error,corrupted,计算 45 + 18 + 12。,1,3,2,final_addition_error,75,78
pe_v1_0088_corrupted_step2,pe_v1_0088,"题目：计算 45 + 18 + 12。
步骤1：先计算 45 + 18 = 63。
步骤2：再计算 63 + 12 = 78。","题目：计算 45 + 18 + 12。
步骤1：先计算 45 + 18 = 63。
步骤2：再计算 63 + 12 = 78。",1,at_or_after_error,corrupted,计算 45 + 18 + 12。,2,3,2,final_addition_error,75,78
pe_v1_0088_corrupted_step3,pe_v1_0088,"题目：计算 45 + 18 + 12。
步骤1：先计算 45 + 18 = 63。
步骤2：再计算 63 + 12 = 78。
答案：78。","题目：计算 45 + 18 + 12。
步骤1：先计算 45 + 18 = 63。
步骤2：再计算 63 + 12 = 78。
答案：78。",1,at_or_after_error,corrupted,计算 45 + 18 + 12。,3,3,2,final_addition_error,75,78
pe_v1_0089_corrupted_step1,pe_v1_0089,"题目：计算 7 × 8 + 23。
步骤1：先计算 7 × 8 = 56。","题目：计算 7 × 8 + 23。
步骤1：先计算 7 × 8 = 56。",0,before_error,corrupted,计算 7 × 8 + 23。,1,3,2,final_addition_error,79,82
pe_v1_0089_corrupted_step2,pe_v1_0089,"题目：计算 7 × 8 + 23。
步骤1：先计算 7 × 8 = 56。
步骤2：再计算 56 + 23 = 82。","题目：计算 7 × 8 + 23。
步骤1：先计算 7 × 8 = 56。
步骤2：再计算 56 + 23 = 82。",1,at_or_after_error,corrupted,计算 7 × 8 + 23。,2,3,2,final_addition_error,79,82
pe_v1_0089_corrupted_step3,pe_v1_0089,"题目：计算 7 × 8 + 23。
步骤1：先计算 7 × 8 = 56。
步骤2：再计算 56 + 23 = 82。
答案：82。","题目：计算 7 × 8 + 23。
步骤1：先计算 7 × 8 = 56。
步骤2：再计算 56 + 23 = 82。
答案：82。",1,at_or_after_error,corrupted,计算 7 × 8 + 23。,3,3,2,final_addition_error,79,82
pe_v1_0090_corrupted_step1,pe_v1_0090,"题目：计算 (11 + 14) × 5。
步骤1：先计算括号内 11 + 14 = 25。","题目：计算 (11 + 14) × 5。
步骤1：先计算括号内 11 + 14 = 25。",0,before_error,corrupted,计算 (11 + 14) × 5。,1,3,2,final_multiplication_error,125,130
pe_v1_0090_corrupted_step2,pe_v1_0090,"题目：计算 (11 + 14) × 5。
步骤1：先计算括号内 11 + 14 = 25。
步骤2：再计算 25 × 5 = 130。","题目：计算 (11 + 14) × 5。
步骤1：先计算括号内 11 + 14 = 25。
步骤2：再计算 25 × 5 = 130。",1,at_or_after_error,corrupted,计算 (11 + 14) × 5。,2,3,2,final_multiplication_error,125,130
pe_v1_0090_corrupted_step3,pe_v1_0090,"题目：计算 (11 + 14) × 5。
步骤1：先计算括号内 11 + 14 = 25。
步骤2：再计算 25 × 5 = 130。
答案：130。","题目：计算 (11 + 14) × 5。
步骤1：先计算括号内 11 + 14 = 25。
步骤2：再计算 25 × 5 = 130。
答案：130。",1,at_or_after_error,corrupted,计算 (11 + 14) × 5。,3,3,2,final_multiplication_error,125,130
pe_v1_0091_corrupted_step1,pe_v1_0091,"题目：解方程 6x + 35 = 167。
步骤1：两边减去 35，得到 6x = 132。","题目：解方程 6x + 35 = 167。
步骤1：两边减去 35，得到 6x = 132。",0,before_error,corrupted,解方程 6x + 35 = 167。,1,3,2,division_error,22,24
pe_v1_0091_corrupted_step2,pe_v1_0091,"题目：解方程 6x + 35 = 167。
步骤1：两边减去 35，得到 6x = 132。
步骤2：两边除以 6，得到 x = 24。","题目：解方程 6x + 35 = 167。
步骤1：两边减去 35，得到 6x = 132。
步骤2：两边除以 6，得到 x = 24。",1,at_or_after_error,corrupted,解方程 6x + 35 = 167。,2,3,2,division_error,22,24
pe_v1_0091_corrupted_step3,pe_v1_0091,"题目：解方程 6x + 35 = 167。
步骤1：两边减去 35，得到 6x = 132。
步骤2：两边除以 6，得到 x = 24。
答案：x = 24。","题目：解方程 6x + 35 = 167。
步骤1：两边减去 35，得到 6x = 132。
步骤2：两边除以 6，得到 x = 24。
答案：x = 24。",1,at_or_after_error,corrupted,解方程 6x + 35 = 167。,3,3,2,division_error,22,24
pe_v1_0092_corrupted_step1,pe_v1_0092,"题目：计算 44 + 68 + 9。
步骤1：先计算 44 + 68 = 112。","题目：计算 44 + 68 + 9。
步骤1：先计算 44 + 68 = 112。",0,before_error,corrupted,计算 44 + 68 + 9。,1,3,2,final_addition_error,121,118
pe_v1_0092_corrupted_step2,pe_v1_0092,"题目：计算 44 + 68 + 9。
步骤1：先计算 44 + 68 = 112。
步骤2：再计算 112 + 9 = 118。","题目：计算 44 + 68 + 9。
步骤1：先计算 44 + 68 = 112。
步骤2：再计算 112 + 9 = 118。",1,at_or_after_error,corrupted,计算 44 + 68 + 9。,2,3,2,final_addition_error,121,118
pe_v1_0092_corrupted_step3,pe_v1_0092,"题目：计算 44 + 68 + 9。
步骤1：先计算 44 + 68 = 112。
步骤2：再计算 112 + 9 = 118。
答案：118。","题目：计算 44 + 68 + 9。
步骤1：先计算 44 + 68 = 112。
步骤2：再计算 112 + 9 = 118。
答案：118。",1,at_or_after_error,corrupted,计算 44 + 68 + 9。,3,3,2,final_addition_error,121,118
pe_v1_0093_corrupted_step1,pe_v1_0093,"题目：计算 16 × 8 + 7。
步骤1：先计算 16 × 8 = 128。","题目：计算 16 × 8 + 7。
步骤1：先计算 16 × 8 = 128。",0,before_error,corrupted,计算 16 × 8 + 7。,1,3,2,final_addition_error,135,131
pe_v1_0093_corrupted_step2,pe_v1_0093,"题目：计算 16 × 8 + 7。
步骤1：先计算 16 × 8 = 128。
步骤2：再计算 128 + 7 = 131。","题目：计算 16 × 8 + 7。
步骤1：先计算 16 × 8 = 128。
步骤2：再计算 128 + 7 = 131。",1,at_or_after_error,corrupted,计算 16 × 8 + 7。,2,3,2,final_addition_error,135,131
pe_v1_0093_corrupted_step3,pe_v1_0093,"题目：计算 16 × 8 + 7。
步骤1：先计算 16 × 8 = 128。
步骤2：再计算 128 + 7 = 131。
答案：131。","题目：计算 16 × 8 + 7。
步骤1：先计算 16 × 8 = 128。
步骤2：再计算 128 + 7 = 131。
答案：131。",1,at_or_after_error,corrupted,计算 16 × 8 + 7。,3,3,2,final_addition_error,135,131
pe_v1_0094_corrupted_step1,pe_v1_0094,"题目：计算 (15 + 8) × 6。
步骤1：先计算括号内 15 + 8 = 23。","题目：计算 (15 + 8) × 6。
步骤1：先计算括号内 15 + 8 = 23。",0,before_error,corrupted,计算 (15 + 8) × 6。,1,3,2,final_multiplication_error,138,134
pe_v1_0094_corrupted_step2,pe_v1_0094,"题目：计算 (15 + 8) × 6。
步骤1：先计算括号内 15 + 8 = 23。
步骤2：再计算 23 × 6 = 134。","题目：计算 (15 + 8) × 6。
步骤1：先计算括号内 15 + 8 = 23。
步骤2：再计算 23 × 6 = 134。",1,at_or_after_error,corrupted,计算 (15 + 8) × 6。,2,3,2,final_multiplication_error,138,134
pe_v1_0094_corrupted_step3,pe_v1_0094,"题目：计算 (15 + 8) × 6。
步骤1：先计算括号内 15 + 8 = 23。
步骤2：再计算 23 × 6 = 134。
答案：134。","题目：计算 (15 + 8) × 6。
步骤1：先计算括号内 15 + 8 = 23。
步骤2：再计算 23 × 6 = 134。
答案：134。",1,at_or_after_error,corrupted,计算 (15 + 8) × 6。,3,3,2,final_multiplication_error,138,134
pe_v1_0095_corrupted_step1,pe_v1_0095,"题目：解方程 9x + 38 = 263。
步骤1：两边减去 38，得到 9x = 225。","题目：解方程 9x + 38 = 263。
步骤1：两边减去 38，得到 9x = 225。",0,before_error,corrupted,解方程 9x + 38 = 263。,1,3,2,division_error,25,27
pe_v1_0095_corrupted_step2,pe_v1_0095,"题目：解方程 9x + 38 = 263。
步骤1：两边减去 38，得到 9x = 225。
步骤2：两边除以 9，得到 x = 27。","题目：解方程 9x + 38 = 263。
步骤1：两边减去 38，得到 9x = 225。
步骤2：两边除以 9，得到 x = 27。",1,at_or_after_error,corrupted,解方程 9x + 38 = 263。,2,3,2,division_error,25,27
pe_v1_0095_corrupted_step3,pe_v1_0095,"题目：解方程 9x + 38 = 263。
步骤1：两边减去 38，得到 9x = 225。
步骤2：两边除以 9，得到 x = 27。
答案：x = 27。","题目：解方程 9x + 38 = 263。
步骤1：两边减去 38，得到 9x = 225。
步骤2：两边除以 9，得到 x = 27。
答案：x = 27。",1,at_or_after_error,corrupted,解方程 9x + 38 = 263。,3,3,2,division_error,25,27
pe_v1_0096_corrupted_step1,pe_v1_0096,"题目：计算 13 + 18 + 10。
步骤1：先计算 13 + 18 = 31。","题目：计算 13 + 18 + 10。
步骤1：先计算 13 + 18 = 31。",0,before_error,corrupted,计算 13 + 18 + 10。,1,3,2,final_addition_error,41,44
pe_v1_0096_corrupted_step2,pe_v1_0096,"题目：计算 13 + 18 + 10。
步骤1：先计算 13 + 18 = 31。
步骤2：再计算 31 + 10 = 44。","题目：计算 13 + 18 + 10。
步骤1：先计算 13 + 18 = 31。
步骤2：再计算 31 + 10 = 44。",1,at_or_after_error,corrupted,计算 13 + 18 + 10。,2,3,2,final_addition_error,41,44
pe_v1_0096_corrupted_step3,pe_v1_0096,"题目：计算 13 + 18 + 10。
步骤1：先计算 13 + 18 = 31。
步骤2：再计算 31 + 10 = 44。
答案：44。","题目：计算 13 + 18 + 10。
步骤1：先计算 13 + 18 = 31。
步骤2：再计算 31 + 10 = 44。
答案：44。",1,at_or_after_error,corrupted,计算 13 + 18 + 10。,3,3,2,final_addition_error,41,44
pe_v1_0097_corrupted_step1,pe_v1_0097,"题目：计算 7 × 12 + 7。
步骤1：先计算 7 × 12 = 84。","题目：计算 7 × 12 + 7。
步骤1：先计算 7 × 12 = 84。",0,before_error,corrupted,计算 7 × 12 + 7。,1,3,2,final_addition_error,91,89
pe_v1_0097_corrupted_step2,pe_v1_0097,"题目：计算 7 × 12 + 7。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 7 = 89。","题目：计算 7 × 12 + 7。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 7 = 89。",1,at_or_after_error,corrupted,计算 7 × 12 + 7。,2,3,2,final_addition_error,91,89
pe_v1_0097_corrupted_step3,pe_v1_0097,"题目：计算 7 × 12 + 7。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 7 = 89。
答案：89。","题目：计算 7 × 12 + 7。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 7 = 89。
答案：89。",1,at_or_after_error,corrupted,计算 7 × 12 + 7。,3,3,2,final_addition_error,91,89
pe_v1_0098_corrupted_step1,pe_v1_0098,"题目：计算 (23 + 21) × 4。
步骤1：先计算括号内 23 + 21 = 44。","题目：计算 (23 + 21) × 4。
步骤1：先计算括号内 23 + 21 = 44。",0,before_error,corrupted,计算 (23 + 21) × 4。,1,3,2,final_multiplication_error,176,179
pe_v1_0098_corrupted_step2,pe_v1_0098,"题目：计算 (23 + 21) × 4。
步骤1：先计算括号内 23 + 21 = 44。
步骤2：再计算 44 × 4 = 179。","题目：计算 (23 + 21) × 4。
步骤1：先计算括号内 23 + 21 = 44。
步骤2：再计算 44 × 4 = 179。",1,at_or_after_error,corrupted,计算 (23 + 21) × 4。,2,3,2,final_multiplication_error,176,179
pe_v1_0098_corrupted_step3,pe_v1_0098,"题目：计算 (23 + 21) × 4。
步骤1：先计算括号内 23 + 21 = 44。
步骤2：再计算 44 × 4 = 179。
答案：179。","题目：计算 (23 + 21) × 4。
步骤1：先计算括号内 23 + 21 = 44。
步骤2：再计算 44 × 4 = 179。
答案：179。",1,at_or_after_error,corrupted,计算 (23 + 21) × 4。,3,3,2,final_multiplication_error,176,179
pe_v1_0099_corrupted_step1,pe_v1_0099,"题目：解方程 2x + 22 = 34。
步骤1：两边减去 22，得到 2x = 12。","题目：解方程 2x + 22 = 34。
步骤1：两边减去 22，得到 2x = 12。",0,before_error,corrupted,解方程 2x + 22 = 34。,1,3,2,division_error,6,7
pe_v1_0099_corrupted_step2,pe_v1_0099,"题目：解方程 2x + 22 = 34。
步骤1：两边减去 22，得到 2x = 12。
步骤2：两边除以 2，得到 x = 7。","题目：解方程 2x + 22 = 34。
步骤1：两边减去 22，得到 2x = 12。
步骤2：两边除以 2，得到 x = 7。",1,at_or_after_error,corrupted,解方程 2x + 22 = 34。,2,3,2,division_error,6,7
pe_v1_0099_corrupted_step3,pe_v1_0099,"题目：解方程 2x + 22 = 34。
步骤1：两边减去 22，得到 2x = 12。
步骤2：两边除以 2，得到 x = 7。
答案：x = 7。","题目：解方程 2x + 22 = 34。
步骤1：两边减去 22，得到 2x = 12。
步骤2：两边除以 2，得到 x = 7。
答案：x = 7。",1,at_or_after_error,corrupted,解方程 2x + 22 = 34。,3,3,2,division_error,6,7
pe_v1_0100_corrupted_step1,pe_v1_0100,"题目：计算 17 + 68 + 28。
步骤1：先计算 17 + 68 = 85。","题目：计算 17 + 68 + 28。
步骤1：先计算 17 + 68 = 85。",0,before_error,corrupted,计算 17 + 68 + 28。,1,3,2,final_addition_error,113,111
pe_v1_0100_corrupted_step2,pe_v1_0100,"题目：计算 17 + 68 + 28。
步骤1：先计算 17 + 68 = 85。
步骤2：再计算 85 + 28 = 111。","题目：计算 17 + 68 + 28。
步骤1：先计算 17 + 68 = 85。
步骤2：再计算 85 + 28 = 111。",1,at_or_after_error,corrupted,计算 17 + 68 + 28。,2,3,2,final_addition_error,113,111
pe_v1_0100_corrupted_step3,pe_v1_0100,"题目：计算 17 + 68 + 28。
步骤1：先计算 17 + 68 = 85。
步骤2：再计算 85 + 28 = 111。
答案：111。","题目：计算 17 + 68 + 28。
步骤1：先计算 17 + 68 = 85。
步骤2：再计算 85 + 28 = 111。
答案：111。",1,at_or_after_error,corrupted,计算 17 + 68 + 28。,3,3,2,final_addition_error,113,111
pe_v1_0101_corrupted_step1,pe_v1_0101,"题目：计算 10 × 14 + 11。
步骤1：先计算 10 × 14 = 140。","题目：计算 10 × 14 + 11。
步骤1：先计算 10 × 14 = 140。",0,before_error,corrupted,计算 10 × 14 + 11。,1,3,2,final_addition_error,151,149
pe_v1_0101_corrupted_step2,pe_v1_0101,"题目：计算 10 × 14 + 11。
步骤1：先计算 10 × 14 = 140。
步骤2：再计算 140 + 11 = 149。","题目：计算 10 × 14 + 11。
步骤1：先计算 10 × 14 = 140。
步骤2：再计算 140 + 11 = 149。",1,at_or_after_error,corrupted,计算 10 × 14 + 11。,2,3,2,final_addition_error,151,149
