id,trace_id,prompt,step_prefix_text,label,label_name,version,problem,step_index,num_steps,error_step_index,error_type,correct_answer,corrupted_answer
pe_v2_0118_incorrect_step2,pe_v2_0118,"题目：计算 (26 + 22) × 6。
步骤1：先计算括号内 26 + 22 = 48。
步骤2：再计算 48 × 6 = 293。","题目：计算 (26 + 22) × 6。
步骤1：先计算括号内 26 + 22 = 48。
步骤2：再计算 48 × 6 = 293。",1,step_incorrect,paired_step_v2,计算 (26 + 22) × 6。,2,3,-1,multiplication_after_parentheses_error,288,
pe_v2_0118_correct_step3,pe_v2_0118,"题目：计算 (26 + 22) × 6。
步骤1：先计算括号内 26 + 22 = 48。
步骤2：再计算 48 × 6 = 288。
答案：288。","题目：计算 (26 + 22) × 6。
步骤1：先计算括号内 26 + 22 = 48。
步骤2：再计算 48 × 6 = 288。
答案：288。",0,step_correct,paired_step_v2,计算 (26 + 22) × 6。,3,3,-1,none,288,
pe_v2_0118_incorrect_step3,pe_v2_0118,"题目：计算 (26 + 22) × 6。
步骤1：先计算括号内 26 + 22 = 48。
步骤2：再计算 48 × 6 = 288。
答案：293。","题目：计算 (26 + 22) × 6。
步骤1：先计算括号内 26 + 22 = 48。
步骤2：再计算 48 × 6 = 288。
答案：293。",1,step_incorrect,paired_step_v2,计算 (26 + 22) × 6。,3,3,-1,wrong_final_answer,288,
pe_v2_0119_correct_step1,pe_v2_0119,"题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。","题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。",0,step_correct,paired_step_v2,解方程 6x + 21 = 165。,1,3,-1,none,24,
pe_v2_0119_incorrect_step1,pe_v2_0119,"题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 146。","题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 146。",1,step_incorrect,paired_step_v2,解方程 6x + 21 = 165。,1,3,-1,subtraction_error,24,
pe_v2_0119_correct_step2,pe_v2_0119,"题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 24。","题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 24。",0,step_correct,paired_step_v2,解方程 6x + 21 = 165。,2,3,-1,none,24,
pe_v2_0119_incorrect_step2,pe_v2_0119,"题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 23。","题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 23。",1,step_incorrect,paired_step_v2,解方程 6x + 21 = 165。,2,3,-1,division_error,24,
pe_v2_0119_correct_step3,pe_v2_0119,"题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 24。
答案：x = 24。","题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 24。
答案：x = 24。",0,step_correct,paired_step_v2,解方程 6x + 21 = 165。,3,3,-1,none,24,
pe_v2_0119_incorrect_step3,pe_v2_0119,"题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 24。
答案：x = 26。","题目：解方程 6x + 21 = 165。
步骤1：两边减去 21，得到 6x = 144。
步骤2：两边除以 6，得到 x = 24。
答案：x = 26。",1,step_incorrect,paired_step_v2,解方程 6x + 21 = 165。,3,3,-1,wrong_final_answer,24,
pe_v2_0120_correct_step1,pe_v2_0120,"题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。","题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。",0,step_correct,paired_step_v2,计算 79 + 65 + 41。,1,3,-1,none,185,
pe_v2_0120_incorrect_step1,pe_v2_0120,"题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 141。","题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 141。",1,step_incorrect,paired_step_v2,计算 79 + 65 + 41。,1,3,-1,first_addition_error,185,
pe_v2_0120_correct_step2,pe_v2_0120,"题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 185。","题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 185。",0,step_correct,paired_step_v2,计算 79 + 65 + 41。,2,3,-1,none,185,
pe_v2_0120_incorrect_step2,pe_v2_0120,"题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 181。","题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 181。",1,step_incorrect,paired_step_v2,计算 79 + 65 + 41。,2,3,-1,final_addition_error,185,
pe_v2_0120_correct_step3,pe_v2_0120,"题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 185。
答案：185。","题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 185。
答案：185。",0,step_correct,paired_step_v2,计算 79 + 65 + 41。,3,3,-1,none,185,
pe_v2_0120_incorrect_step3,pe_v2_0120,"题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 185。
答案：189。","题目：计算 79 + 65 + 41。
步骤1：先计算 79 + 65 = 144。
步骤2：再计算 144 + 41 = 185。
答案：189。",1,step_incorrect,paired_step_v2,计算 79 + 65 + 41。,3,3,-1,wrong_final_answer,185,
pe_v2_0121_correct_step1,pe_v2_0121,"题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。","题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。",0,step_correct,paired_step_v2,计算 7 × 12 + 53。,1,3,-1,none,137,
pe_v2_0121_incorrect_step1,pe_v2_0121,"题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 87。","题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 87。",1,step_incorrect,paired_step_v2,计算 7 × 12 + 53。,1,3,-1,multiplication_error,137,
pe_v2_0121_correct_step2,pe_v2_0121,"题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 137。","题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 137。",0,step_correct,paired_step_v2,计算 7 × 12 + 53。,2,3,-1,none,137,
pe_v2_0121_incorrect_step2,pe_v2_0121,"题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 142。","题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 142。",1,step_incorrect,paired_step_v2,计算 7 × 12 + 53。,2,3,-1,addition_after_multiplication_error,137,
pe_v2_0121_correct_step3,pe_v2_0121,"题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 137。
答案：137。","题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 137。
答案：137。",0,step_correct,paired_step_v2,计算 7 × 12 + 53。,3,3,-1,none,137,
pe_v2_0121_incorrect_step3,pe_v2_0121,"题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 137。
答案：142。","题目：计算 7 × 12 + 53。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 53 = 137。
答案：142。",1,step_incorrect,paired_step_v2,计算 7 × 12 + 53。,3,3,-1,wrong_final_answer,137,
pe_v2_0122_correct_step1,pe_v2_0122,"题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。","题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。",0,step_correct,paired_step_v2,计算 (8 + 18) × 5。,1,3,-1,none,130,
pe_v2_0122_incorrect_step1,pe_v2_0122,"题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 29。","题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 29。",1,step_incorrect,paired_step_v2,计算 (8 + 18) × 5。,1,3,-1,parentheses_addition_error,130,
pe_v2_0122_correct_step2,pe_v2_0122,"题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 130。","题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 130。",0,step_correct,paired_step_v2,计算 (8 + 18) × 5。,2,3,-1,none,130,
pe_v2_0122_incorrect_step2,pe_v2_0122,"题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 135。","题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 135。",1,step_incorrect,paired_step_v2,计算 (8 + 18) × 5。,2,3,-1,multiplication_after_parentheses_error,130,
pe_v2_0122_correct_step3,pe_v2_0122,"题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 130。
答案：130。","题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 130。
答案：130。",0,step_correct,paired_step_v2,计算 (8 + 18) × 5。,3,3,-1,none,130,
pe_v2_0122_incorrect_step3,pe_v2_0122,"题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 130。
答案：135。","题目：计算 (8 + 18) × 5。
步骤1：先计算括号内 8 + 18 = 26。
步骤2：再计算 26 × 5 = 130。
答案：135。",1,step_incorrect,paired_step_v2,计算 (8 + 18) × 5。,3,3,-1,wrong_final_answer,130,
pe_v2_0123_correct_step1,pe_v2_0123,"题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。","题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。",0,step_correct,paired_step_v2,解方程 7x + 21 = 35。,1,3,-1,none,2,
pe_v2_0123_incorrect_step1,pe_v2_0123,"题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 16。","题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 16。",1,step_incorrect,paired_step_v2,解方程 7x + 21 = 35。,1,3,-1,subtraction_error,2,
pe_v2_0123_correct_step2,pe_v2_0123,"题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 2。","题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 2。",0,step_correct,paired_step_v2,解方程 7x + 21 = 35。,2,3,-1,none,2,
pe_v2_0123_incorrect_step2,pe_v2_0123,"题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 3。","题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 3。",1,step_incorrect,paired_step_v2,解方程 7x + 21 = 35。,2,3,-1,division_error,2,
pe_v2_0123_correct_step3,pe_v2_0123,"题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 2。
答案：x = 2。","题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 2。
答案：x = 2。",0,step_correct,paired_step_v2,解方程 7x + 21 = 35。,3,3,-1,none,2,
pe_v2_0123_incorrect_step3,pe_v2_0123,"题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 2。
答案：x = 5。","题目：解方程 7x + 21 = 35。
步骤1：两边减去 21，得到 7x = 14。
步骤2：两边除以 7，得到 x = 2。
答案：x = 5。",1,step_incorrect,paired_step_v2,解方程 7x + 21 = 35。,3,3,-1,wrong_final_answer,2,
pe_v2_0124_correct_step1,pe_v2_0124,"题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。","题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。",0,step_correct,paired_step_v2,计算 48 + 64 + 40。,1,3,-1,none,152,
pe_v2_0124_incorrect_step1,pe_v2_0124,"题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 114。","题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 114。",1,step_incorrect,paired_step_v2,计算 48 + 64 + 40。,1,3,-1,first_addition_error,152,
pe_v2_0124_correct_step2,pe_v2_0124,"题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 152。","题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 152。",0,step_correct,paired_step_v2,计算 48 + 64 + 40。,2,3,-1,none,152,
pe_v2_0124_incorrect_step2,pe_v2_0124,"题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 155。","题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 155。",1,step_incorrect,paired_step_v2,计算 48 + 64 + 40。,2,3,-1,final_addition_error,152,
pe_v2_0124_correct_step3,pe_v2_0124,"题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 152。
答案：152。","题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 152。
答案：152。",0,step_correct,paired_step_v2,计算 48 + 64 + 40。,3,3,-1,none,152,
pe_v2_0124_incorrect_step3,pe_v2_0124,"题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 152。
答案：157。","题目：计算 48 + 64 + 40。
步骤1：先计算 48 + 64 = 112。
步骤2：再计算 112 + 40 = 152。
答案：157。",1,step_incorrect,paired_step_v2,计算 48 + 64 + 40。,3,3,-1,wrong_final_answer,152,
pe_v2_0125_correct_step1,pe_v2_0125,"题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。","题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。",0,step_correct,paired_step_v2,计算 13 × 7 + 15。,1,3,-1,none,106,
pe_v2_0125_incorrect_step1,pe_v2_0125,"题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 87。","题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 87。",1,step_incorrect,paired_step_v2,计算 13 × 7 + 15。,1,3,-1,multiplication_error,106,
pe_v2_0125_correct_step2,pe_v2_0125,"题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 106。","题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 106。",0,step_correct,paired_step_v2,计算 13 × 7 + 15。,2,3,-1,none,106,
pe_v2_0125_incorrect_step2,pe_v2_0125,"题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 103。","题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 103。",1,step_incorrect,paired_step_v2,计算 13 × 7 + 15。,2,3,-1,addition_after_multiplication_error,106,
pe_v2_0125_correct_step3,pe_v2_0125,"题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 106。
答案：106。","题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 106。
答案：106。",0,step_correct,paired_step_v2,计算 13 × 7 + 15。,3,3,-1,none,106,
pe_v2_0125_incorrect_step3,pe_v2_0125,"题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 106。
答案：100。","题目：计算 13 × 7 + 15。
步骤1：先计算 13 × 7 = 91。
步骤2：再计算 91 + 15 = 106。
答案：100。",1,step_incorrect,paired_step_v2,计算 13 × 7 + 15。,3,3,-1,wrong_final_answer,106,
pe_v2_0126_correct_step1,pe_v2_0126,"题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。","题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。",0,step_correct,paired_step_v2,计算 (23 + 7) × 9。,1,3,-1,none,270,
pe_v2_0126_incorrect_step1,pe_v2_0126,"题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 29。","题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 29。",1,step_incorrect,paired_step_v2,计算 (23 + 7) × 9。,1,3,-1,parentheses_addition_error,270,
pe_v2_0126_correct_step2,pe_v2_0126,"题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 270。","题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 270。",0,step_correct,paired_step_v2,计算 (23 + 7) × 9。,2,3,-1,none,270,
pe_v2_0126_incorrect_step2,pe_v2_0126,"题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 274。","题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 274。",1,step_incorrect,paired_step_v2,计算 (23 + 7) × 9。,2,3,-1,multiplication_after_parentheses_error,270,
pe_v2_0126_correct_step3,pe_v2_0126,"题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 270。
答案：270。","题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 270。
答案：270。",0,step_correct,paired_step_v2,计算 (23 + 7) × 9。,3,3,-1,none,270,
pe_v2_0126_incorrect_step3,pe_v2_0126,"题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 270。
答案：277。","题目：计算 (23 + 7) × 9。
步骤1：先计算括号内 23 + 7 = 30。
步骤2：再计算 30 × 9 = 270。
答案：277。",1,step_incorrect,paired_step_v2,计算 (23 + 7) × 9。,3,3,-1,wrong_final_answer,270,
pe_v2_0127_correct_step1,pe_v2_0127,"题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。","题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。",0,step_correct,paired_step_v2,解方程 3x + 7 = 28。,1,3,-1,none,7,
pe_v2_0127_incorrect_step1,pe_v2_0127,"题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 18。","题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 18。",1,step_incorrect,paired_step_v2,解方程 3x + 7 = 28。,1,3,-1,subtraction_error,7,
pe_v2_0127_correct_step2,pe_v2_0127,"题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 7。","题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 7。",0,step_correct,paired_step_v2,解方程 3x + 7 = 28。,2,3,-1,none,7,
pe_v2_0127_incorrect_step2,pe_v2_0127,"题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 9。","题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 9。",1,step_incorrect,paired_step_v2,解方程 3x + 7 = 28。,2,3,-1,division_error,7,
pe_v2_0127_correct_step3,pe_v2_0127,"题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 7。
答案：x = 7。","题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 7。
答案：x = 7。",0,step_correct,paired_step_v2,解方程 3x + 7 = 28。,3,3,-1,none,7,
pe_v2_0127_incorrect_step3,pe_v2_0127,"题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 7。
答案：x = 5。","题目：解方程 3x + 7 = 28。
步骤1：两边减去 7，得到 3x = 21。
步骤2：两边除以 3，得到 x = 7。
答案：x = 5。",1,step_incorrect,paired_step_v2,解方程 3x + 7 = 28。,3,3,-1,wrong_final_answer,7,
pe_v2_0128_correct_step1,pe_v2_0128,"题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。","题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。",0,step_correct,paired_step_v2,计算 76 + 54 + 12。,1,3,-1,none,142,
pe_v2_0128_incorrect_step1,pe_v2_0128,"题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 131。","题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 131。",1,step_incorrect,paired_step_v2,计算 76 + 54 + 12。,1,3,-1,first_addition_error,142,
pe_v2_0128_correct_step2,pe_v2_0128,"题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 142。","题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 142。",0,step_correct,paired_step_v2,计算 76 + 54 + 12。,2,3,-1,none,142,
pe_v2_0128_incorrect_step2,pe_v2_0128,"题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 145。","题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 145。",1,step_incorrect,paired_step_v2,计算 76 + 54 + 12。,2,3,-1,final_addition_error,142,
pe_v2_0128_correct_step3,pe_v2_0128,"题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 142。
答案：142。","题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 142。
答案：142。",0,step_correct,paired_step_v2,计算 76 + 54 + 12。,3,3,-1,none,142,
pe_v2_0128_incorrect_step3,pe_v2_0128,"题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 142。
答案：138。","题目：计算 76 + 54 + 12。
步骤1：先计算 76 + 54 = 130。
步骤2：再计算 130 + 12 = 142。
答案：138。",1,step_incorrect,paired_step_v2,计算 76 + 54 + 12。,3,3,-1,wrong_final_answer,142,
pe_v2_0129_correct_step1,pe_v2_0129,"题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。","题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。",0,step_correct,paired_step_v2,计算 18 × 9 + 25。,1,3,-1,none,187,
pe_v2_0129_incorrect_step1,pe_v2_0129,"题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 165。","题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 165。",1,step_incorrect,paired_step_v2,计算 18 × 9 + 25。,1,3,-1,multiplication_error,187,
pe_v2_0129_correct_step2,pe_v2_0129,"题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 187。","题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 187。",0,step_correct,paired_step_v2,计算 18 × 9 + 25。,2,3,-1,none,187,
pe_v2_0129_incorrect_step2,pe_v2_0129,"题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 192。","题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 192。",1,step_incorrect,paired_step_v2,计算 18 × 9 + 25。,2,3,-1,addition_after_multiplication_error,187,
pe_v2_0129_correct_step3,pe_v2_0129,"题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 187。
答案：187。","题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 187。
答案：187。",0,step_correct,paired_step_v2,计算 18 × 9 + 25。,3,3,-1,none,187,
pe_v2_0129_incorrect_step3,pe_v2_0129,"题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 187。
答案：191。","题目：计算 18 × 9 + 25。
步骤1：先计算 18 × 9 = 162。
步骤2：再计算 162 + 25 = 187。
答案：191。",1,step_incorrect,paired_step_v2,计算 18 × 9 + 25。,3,3,-1,wrong_final_answer,187,
pe_v2_0130_correct_step1,pe_v2_0130,"题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。","题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。",0,step_correct,paired_step_v2,计算 (30 + 24) × 6。,1,3,-1,none,324,
pe_v2_0130_incorrect_step1,pe_v2_0130,"题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 53。","题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 53。",1,step_incorrect,paired_step_v2,计算 (30 + 24) × 6。,1,3,-1,parentheses_addition_error,324,
pe_v2_0130_correct_step2,pe_v2_0130,"题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 324。","题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 324。",0,step_correct,paired_step_v2,计算 (30 + 24) × 6。,2,3,-1,none,324,
pe_v2_0130_incorrect_step2,pe_v2_0130,"题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 330。","题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 330。",1,step_incorrect,paired_step_v2,计算 (30 + 24) × 6。,2,3,-1,multiplication_after_parentheses_error,324,
pe_v2_0130_correct_step3,pe_v2_0130,"题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 324。
答案：324。","题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 324。
答案：324。",0,step_correct,paired_step_v2,计算 (30 + 24) × 6。,3,3,-1,none,324,
pe_v2_0130_incorrect_step3,pe_v2_0130,"题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 324。
答案：329。","题目：计算 (30 + 24) × 6。
步骤1：先计算括号内 30 + 24 = 54。
步骤2：再计算 54 × 6 = 324。
答案：329。",1,step_incorrect,paired_step_v2,计算 (30 + 24) × 6。,3,3,-1,wrong_final_answer,324,
pe_v2_0131_correct_step1,pe_v2_0131,"题目：解方程 5x + 9 = 44。
步骤1：两边减去 9，得到 5x = 35。","题目：解方程 5x + 9 = 44。
步骤1：两边减去 9，得到 5x = 35。",0,step_correct,paired_step_v2,解方程 5x + 9 = 44。,1,3,-1,none,7,
